word1,word2,word3,word4,category,difficulty,General Category,game_id
screwdriver,cosmopolitan,manhattan,hurricane,cocktails,very_hard,Noun/Concept Synonyms,92
job,acts,mark,kings,bible books,medium,Descriptor/Adjective Synonyms,92
wing,feather,beak,talon,bird features,easy,Noun/Concept Synonyms,93
splash,impact,footprint,mark,big impression,medium,Descriptor/Adjective Synonyms,93
pound,dram,stone,ounce,british imperial units of weight,hard,Idioms & Slang,93
libre,sling,mule,mama,cocktails minus place names,very_hard,Members of a Set/Entities,93
fund,pot,pool,kitty,collection of money,very_hard,Descriptor/Adjective Synonyms,94
phantom,fiddler,sunset,merrily,"broadway musicals, familiarly",hard,Descriptor/Adjective Synonyms,94
tweet,chirp,caw,cluck,bird sounds,easy,Noun/Concept Synonyms,94
brake,chain,spoke,pedal,bike parts,medium,Noun/Concept Synonyms,94
suggestion,tip,trick,pointer,bit of advice,easy,Noun/Concept Synonyms,95
gate,core,pilled,mania,colloquial suffixes,very_hard,Word Structure/Play,95
gear,saddle,handlebar,wheel,bike parts,medium,Noun/Concept Synonyms,95
shirt,sticker,button,hat,campaign swag,hard,Noun/Concept Synonyms,95
duck,grouse,swallow,hawk,birds that are verbs,medium,Noun/Concept Synonyms,96
high,kick,rush,thrill,bit of excitement,easy,Noun/Concept Synonyms,96
lube,genre,dre,gary,color anagrams,very_hard,Word Structure/Play,96
snicker,airhead,mar,mound,candy bars minus “s”,hard,Noun/Concept Synonyms,96
report,article,story,feature,bit of journalism,medium,Noun/Concept Synonyms,97
york,kinder,wonka,charms,candy names,hard,Members of a Set/Entities,97
tress,ringlet,curl,lock,bit of hair,easy,Noun/Concept Synonyms,97
blew,rows,choral,read,color homophones,very_hard,Word Structure/Play,97
lack,ink,old,range,colors minus their first letters,very_hard,Word Structure/Play,98
whopper,kiss,runt,nerd,candy pieces,hard,Members of a Set/Entities,98
parcel,patch,plot,bed,bit of land for growing,medium,Idioms & Slang,98
act,bill,resolution,measure,bit of legislation,easy,Noun/Concept Synonyms,98
hook,america,nemo,morgan,captains,hard,Noun/Concept Synonyms,99
frown,mellow,preen,clue,colors with their first letters changed,very_hard,Word Structure/Play,99
drill,exercise,practice,routine,bit of repetitive training,medium,Descriptor/Adjective Synonyms,99
hex,charm,spell,curse,bit of magic,easy,Descriptor/Adjective Synonyms,99
mini,fiat,jaguar,ram,car brands,hard,Members of a Set/Entities,100
article,story,column,feature,bit of newspaper writing,easy,Noun/Concept Synonyms,100
sub,auto,semi,post,common prefixes,very_hard,Word Structure/Play,100
dip,wing,chip,fry,bit of sports bar fare,medium,Members of a Set/Entities,100
presto,voila,behold,tada,bit of vocal fanfare,medium,Noun/Concept Synonyms,101
subaru,honda,jaguar,bmw,car companies,hard,Noun/Concept Synonyms,101
screw,nut,washer,nail,bits of hardware,easy,Noun/Concept Synonyms,101
ink,harmony,trade,bay,companies with “e” removed,very_hard,Noun/Concept Synonyms,101
enterprise,thrifty,national,budget,car rental companies,hard,Noun/Concept Synonyms,102
mown,wine,whale,grown,complaint homophones,very_hard,Word Structure/Play,102
panda,skunk,zebra,orca,black-and-white animals,easy,Members of a Set/Entities,102
draft,breeze,puff,gust,bit of wind,medium,Noun/Concept Synonyms,102
dance,monologue,song,sketch,bits in a variety show,medium,Trivia/Pop Culture,103
oreo,zebra,tuxedo,yin-yang symbol,black-and-white things,easy,Members of a Set/Entities,103
rim,temple,bridge,lens,components of eyeglasses,very_hard,Noun/Concept Synonyms,103
turn,hole,river,flop,cards in texas hold ’em,hard,Idioms & Slang,103
saw,clamp,level,file,carpentry tools,hard,Members of a Set/Entities,104
genie,egg,toothpaste,bell,components of metaphors for things that can’t be undone,very_hard,Members of a Set/Entities,104
kernel,tidbit,pearl,nugget,bits of wisdom,medium,Noun/Concept Synonyms,104
domino,piano keys,crossword,panda,black-and-white things,easy,Members of a Set/Entities,104
coffee,fricassee,bassoon,balloon,consecutive double letters,very_hard,Word Structure/Play,105
mar,ding,scratch,dent,blemish,easy,Descriptor/Adjective Synonyms,105
foghorn,woody,woodstock,scrooge,cartoon birds,hard,Noun/Concept Synonyms,105
raven,inky,jet,pitch,black,medium,Noun/Concept Synonyms,105
seal,plug,stop,close,"block, as an opening",easy,Noun/Concept Synonyms,106
orca,oreo,domino,crossword,black-and-white things,medium,Members of a Set/Entities,106
cage,eno,reich,glass,contemporary composers,very_hard,Noun/Concept Synonyms,106
rooster,leprechaun,elves,count,cereal mascots,hard,Noun/Concept Synonyms,106
pool,drawing,lottery,raffle,chance to win a prize,hard,Idioms & Slang,107
puree,grind,pulse,chop,blender buttons,medium,Noun/Concept Synonyms,107
garnish,oversight,sanction,cleave,contronyms (words that can mean opposite things),very_hard,Word Structure/Play,107
boo-boo,no-no,flub,gaffe,blunder,easy,Noun/Concept Synonyms,107
boo-boo,goof,gaffe,flub,blunder,easy,Noun/Concept Synonyms,108
q,m,moneypenny,bond,characters in bond movies,hard,Trivia/Pop Culture,108
triangle,star,circle,umbrella,cookie cutter shapes in “squid game”,very_hard,Idioms & Slang,108
wink,heartbeat,second,flash,blink of an eye,medium,Noun/Concept Synonyms,108
solo,emperor,chewie,boba,"characters in “the empire strikes back,"" familiarly",hard,Trivia/Pop Culture,109
sensation,hit,success,smash,blockbuster,medium,Noun/Concept Synonyms,109
sorry,chess,backgammon,go,board games,easy,Noun/Concept Synonyms,109
writer,cat,pasta,right,copy___,very_hard,Fill-in-the-Blank,109
sorry,trouble,clue,risk,board games,medium,Noun/Concept Synonyms,110
syrup,maze,muffin,silk,corn-y things,very_hard,Members of a Set/Entities,110
charlie,wallace,dorothy,shaggy,characters with pet dogs,hard,Trivia/Pop Culture,110
checkers,trouble,taboo,risk,board games,easy,Noun/Concept Synonyms,110
bluster,show off,strut,crow,boast,easy,Noun/Concept Synonyms,111
wanda,inland,olivia,ran,countries minus first letter,very_hard,Word Structure/Play,111
barge,scow,dory,sloop,boats,medium,Noun/Concept Synonyms,111
ball,puff,curl,doodle,cheesy corn snack unit,hard,Noun/Concept Synonyms,111
pick,cream,top,best,choicest,hard,Noun/Concept Synonyms,112
tong,chin,malt,cub,countries when “a” is added,very_hard,Members of a Set/Entities,112
sound,bay,channel,strait,bodies of water,medium,Noun/Concept Synonyms,112
ferry,junk,tug,yacht,boats,easy,Noun/Concept Synonyms,112
arm,hip,eye,leg,body parts,easy,Noun/Concept Synonyms,113
cherish,have,love,hold,church of england wedding vow verbs,hard,Idioms & Slang,113
deck,cord,cheese,mustard,cut the ___,very_hard,Fill-in-the-Blank,113
nerve,gall,guts,stones,"boldness, figuratively",medium,Descriptor/Adjective Synonyms,113
toes,knees,shoulders,head,"body parts in “head, shoulders, knees and toes”",easy,Idioms & Slang,114
index,chapter,appendix,preface,book sections,medium,Noun/Concept Synonyms,114
mint,mango,tamarind,tomato,chutney varieties,hard,Noun/Concept Synonyms,114
roller,silo,spool,can,cylinder-shaped things,very_hard,Members of a Set/Entities,114
band,florist,officiant,caterer,booked for a wedding,medium,Noun/Concept Synonyms,115
squats,lunges,dips,planks,bodyweight exercises,easy,Noun/Concept Synonyms,115
discog,promo,bally,raven,dance events plus a letter,very_hard,Word Structure/Play,115
bath,reading,derby,sandwich,cities and towns in england,hard,Members of a Set/Entities,115
evian,dasani,fiji,voss,bottled water brands,easy,Members of a Set/Entities,116
travel,humor,poetry,fiction,bookstore sections,medium,Noun/Concept Synonyms,116
sprite,starry,squirt,crush,citrus sodas,hard,Noun/Concept Synonyms,116
cha,can,go,nae,dances when doubled,very_hard,Noun/Concept Synonyms,116
matter,ages,chocolate,horse,dark ___,very_hard,Fill-in-the-Blank,117
centipede,asteroids,breakout,defender,classic atari games,hard,Descriptor/Adjective Synonyms,117
pod,shell,husk,hull,botanical coverings,medium,Noun/Concept Synonyms,117
edge,border,extremity,limit,boundary,easy,Descriptor/Adjective Synonyms,117
clippers,cape,gel,brush,classic barbershop supplies,hard,Descriptor/Adjective Synonyms,118
clock,branch,ant,melting,depicted in dalí’s “the persistence of memory”,very_hard,Idioms & Slang,118
pin,alley,ball,lane,bowling,medium,Action/Verb Synonyms,118
buffalo,goat,cow,sheep,bovids,easy,Noun/Concept Synonyms,118
winner,smash,hit,success,box office victory,easy,Descriptor/Adjective Synonyms,119
round,bout,match,contest,boxing unit,medium,Action/Verb Synonyms,119
dozen,pool,martini,word,dirty ___,very_hard,Fill-in-the-Blank,119
operation,mastermind,sorry,mouse trap,classic board games,hard,Descriptor/Adjective Synonyms,119
luxury,high-end,designer,haute,brand-name,easy,Noun/Concept Synonyms,120
mustard,brat,bun,sauerkraut,bratwurst go-withs,medium,Noun/Concept Synonyms,120
comic,record,stamp,coin,classic collection items,hard,Members of a Set/Entities,120
rice,laundry,joke,blonde,dirty ___,very_hard,Fill-in-the-Blank,120
normal,rinse,sanitize,quick,dishwasher cycles,very_hard,Noun/Concept Synonyms,121
fluffy,rover,rex,spot,classic dog names,hard,Members of a Set/Entities,121
scope,extent,extent,range,breadth,easy,Noun/Concept Synonyms,121
scale,extent,scope,range,breadth,medium,Noun/Concept Synonyms,121
range,reach,reach,scope,breadth,easy,Noun/Concept Synonyms,122
scary,flounders,belled,abut,disney animated characters plus a letter,very_hard,Word Structure/Play,122
feud,wheel,pyramid,millionaire,"classic game shows, familiarly",hard,Trivia/Pop Culture,122
waffle,pancake,cereal,omelet,breakfast foods,medium,Noun/Concept Synonyms,122
bacon,toast,grits,hash,breakfast sides,easy,Noun/Concept Synonyms,123
flamingo,pinwheel,gnome,fountain,classic lawn ornaments,hard,Descriptor/Adjective Synonyms,123
scar,genie,stitch,beast,disney characters,very_hard,Trivia/Pop Culture,123
air,show,screen,run,broadcast,medium,Noun/Concept Synonyms,123
puff,heave,gasp,pant,breathe hard,easy,Noun/Concept Synonyms,124
compass,mermaid,swallow,anchor,classic nautical tattoos,hard,Descriptor/Adjective Synonyms,124
run,stream,air,play,"broadcast, as online media",medium,Noun/Concept Synonyms,124
shiva,venus de milo,octopus,slot machine,distinctive number of arms (or lack thereof),very_hard,Idioms & Slang,124
no,who,octopus,pepper,doctors in pop culture,very_hard,Noun/Concept Synonyms,125
huffs,gasps,puffs,pants,breathes heavily,easy,Descriptor/Adjective Synonyms,125
wing,addition,extension,annex,building add-ons,medium,Action/Verb Synonyms,125
fishbowl,charades,werewolf,categories,classic party games,hard,Descriptor/Adjective Synonyms,125
rush,genesis,kansas,yes,classic rock bands,hard,Trivia/Pop Culture,126
retrieve,point,box,set,dog breeds minus “er” sound,very_hard,Idioms & Slang,126
ring,veil,bouquet,train,bridal accessories,easy,Noun/Concept Synonyms,126
brick,concrete,metal,stone,building materials,medium,Action/Verb Synonyms,126
mature,blossom,develop,progress,burgeon,medium,Noun/Concept Synonyms,127
fruit,skull,pitcher,tablecloth,classic still life components,hard,Descriptor/Adjective Synonyms,127
days,paddle,tired,tag,dog ___,very_hard,Fill-in-the-Blank,127
wink,flash,second,jiffy,brief moment,easy,Noun/Concept Synonyms,127
fan,corset,gloves,boa,burlesque wear,medium,Noun/Concept Synonyms,128
jiff,wink,flash,heartbeat,brief moment,easy,Noun/Concept Synonyms,128
tights,mask,underwear,cape,classic superhero wear,hard,Descriptor/Adjective Synonyms,128
dribble,agent,jeopardy,jeopardy,double ___,very_hard,Fill-in-the-Blank,128
blocks,ball,jacks,train,classic toys,hard,Descriptor/Adjective Synonyms,129
jack,bub,bud,man,buster,medium,Noun/Concept Synonyms,129
standard,dutch,space,date,double ___,very_hard,Fill-in-the-Blank,129
provoke,inspire,generate,prompt,bring about,easy,Action/Verb Synonyms,129
water,fire,air,earth,classical elements,hard,Noun/Concept Synonyms,130
bet,discovery,nickelodeon,e,cable channels,medium,Descriptor/Adjective Synonyms,130
devise,create,invent,coin,bring into being,easy,Action/Verb Synonyms,130
grinch,turtle,pop,cat,dr. seuss title figures,very_hard,Trivia/Pop Culture,130
pepper,j,no,evil,dr. ___,very_hard,Fill-in-the-Blank,131
usa,oxygen,hallmark,history,cable channels,medium,Descriptor/Adjective Synonyms,131
vacuum,sweep,mop,dust,cleaning verbs,hard,Action/Verb Synonyms,131
umbrella,sunscreen,towel,flip-flop,brought to the beach,easy,Noun/Concept Synonyms,131
pool,store,reserve,bank,cache,medium,Noun/Concept Synonyms,132
bank,supermarket,laundromat,post office,buildings around town,easy,Noun/Concept Synonyms,132
bowl,bunny,devil,jacket,dust ___,very_hard,Fill-in-the-Blank,132
trap,corner,surround,tree,close in on,hard,Noun/Concept Synonyms,132
fingerprint,tire mark,hair,fiber,clues at a crime scene,hard,Idioms & Slang,133
cluster,collection,group,constellation,bunch,easy,Noun/Concept Synonyms,133
time,meter,rhythm,beat,cadence,medium,Noun/Concept Synonyms,133
wig,drum,mark,wax,ear___,very_hard,Fill-in-the-Blank,133
fujifilm,polaroid,hasselblad,olympus,camera brands,medium,Members of a Set/Entities,134
cherry,olive,mint,twist,cocktail garnishes,hard,Noun/Concept Synonyms,134
boa,corset,garter,stockings,burlesque wear,easy,Noun/Concept Synonyms,134
bunny,sunday,island,egg,easter ___,very_hard,Fill-in-the-Blank,134
licorice,gum,lollipop,chocolate,candy store treats,medium,Noun/Concept Synonyms,135
street,chair,money,listening,easy ___,very_hard,Fill-in-the-Blank,135
buns,tail,bottom,seat,butt,easy,Noun/Concept Synonyms,135
muddle,garnish,stir,strain,cocktail-making verbs,hard,Action/Verb Synonyms,135
set,array,battery,series,collection,hard,Noun/Concept Synonyms,136
greco,capitan,dorado,paso,el ___,very_hard,Fill-in-the-Blank,136
fur,tail,muzzle,paw,canine/feline features,medium,Noun/Concept Synonyms,136
business,trade,market,commerce,buying and selling,easy,Action/Verb Synonyms,136
neck,make out,french,kiss,canoodle,medium,Noun/Concept Synonyms,137
gaggle,parliament,murder,charm,collective nouns for birds,hard,Descriptor/Adjective Synonyms,137
equals,percent,times,minus,calculator buttons,easy,Noun/Concept Synonyms,137
blanket,guitar,slide,eel,electric ___,very_hard,Fill-in-the-Blank,137
banks,moss,taylor,warren,elizabeths (and one elisabeth),very_hard,Noun/Concept Synonyms,138
lantern,sleeping bag,tent,cooler,camping supplies,easy,Action/Verb Synonyms,138
wolverine,sooner,volunteer,gator,college football team members,hard,Members of a Set/Entities,138
tape,record,film,shoot,capture on video,medium,Noun/Concept Synonyms,138
cut,axe,scrap,drop,"cancel, as a project",easy,Noun/Concept Synonyms,139
skull,heart,sparkles,fire,emoji,very_hard,Noun/Concept Synonyms,139
yellow,green,blue,white,colors in brazil’s flag,hard,Noun/Concept Synonyms,139
beep beep,vroom,skrrt,purr,car onomatopoeia,medium,Noun/Concept Synonyms,139
crunch,milky way,bounty,dove,candy bars,easy,Noun/Concept Synonyms,140
rim,grille,mirror,bumper,car parts,medium,Noun/Concept Synonyms,140
herring,kingpin,cootie,baywatch,ending in accessories,very_hard,Action/Verb Synonyms,140
sound,look,appear,seem,come across as,hard,Noun/Concept Synonyms,140
cameroon,unread,cockatiel,whistleblew,ending in color homophones,very_hard,Word Structure/Play,141
drive,cruise,spin,ride,car trip,medium,Noun/Concept Synonyms,141
routine,bit,act,set,comedian’s performance,hard,Noun/Concept Synonyms,141
mars,heath,crunch,payday,candy bars,easy,Noun/Concept Synonyms,141
impulse,fancy,lark,whim,caprice,easy,Noun/Concept Synonyms,142
gag,bit,sketch,act,comedic routine,hard,Descriptor/Adjective Synonyms,142
whip,auto,ride,wheels,"car, informally",medium,Idioms & Slang,142
ultraviolet,marigold,stingray,infrared,ending in colors,very_hard,Action/Verb Synonyms,142
compare,connecticut,parsnip,wallop,"ending in synonyms for ""clip""",very_hard,Idioms & Slang,143
war,bridge,spoons,speed,card games,medium,Noun/Concept Synonyms,143
tote,tote,tee,mug,common swag items,hard,Members of a Set/Entities,143
grab,occupy,rivet,entrance,captivate,easy,Noun/Concept Synonyms,143
commonplace,sunspot,parasite,needlepoint,"ending in synonyms for ""location""",very_hard,Idioms & Slang,144
hold,charm,rivet,engage,captivate,easy,Noun/Concept Synonyms,144
bridge,hearts,spit,gin,card games,medium,Noun/Concept Synonyms,144
pen,hat,tee,water bottle,common swag items,hard,Members of a Set/Entities,144
thrill,entrance,absorb,absorb,captivate,easy,Noun/Concept Synonyms,145
pot,fertilize,water,prune,care for a plant,medium,Noun/Concept Synonyms,145
power-up,boss,health,level,common video game features,hard,Noun/Concept Synonyms,145
rosebud,ketchum,primate,paypal,ending in synonyms for “friend”,very_hard,Idioms & Slang,145
ford,ram,dodge,lincoln,car brands,easy,Members of a Set/Entities,146
funky chicken,jumbo shrimp,dark horse,sea monkey,ending with animals,very_hard,Members of a Set/Entities,146
harbor,hold,maintain,bear,"carry, as a feeling",medium,Noun/Concept Synonyms,146
text,correspond,write,message,communicate through writing,hard,Noun/Concept Synonyms,146
contrabass,autoharp,rosebud,pepperoni,ending with beer brands,very_hard,Members of a Set/Entities,147
heave,reel,pitch,lurch,careen,easy,Noun/Concept Synonyms,147
garfield,sylvester,tom,felix,cartoon cats,medium,Noun/Concept Synonyms,147
greyhound,caterpillar,dove,puma,companies named after animals,hard,Members of a Set/Entities,147
scat,whistle,hum,sing,carry a tune,easy,Noun/Concept Synonyms,148
lose,shed,ditch,drop,cast off,medium,Noun/Concept Synonyms,148
