word1,word2,word3,word4,category,difficulty,General Category,game_id
pin,alley,ball,lane,bowling,medium,Action/Verb Synonyms,
strike,foul,spare,strike,bowling results,hard,Action/Verb Synonyms,
turkey,double,spare,split,bowling results,hard,Action/Verb Synonyms,
winner,smash,hit,success,box office victory,easy,Descriptor/Adjective Synonyms,
cross,hook,bob,weave,boxing maneuvers,hard,Action/Verb Synonyms,
jab,cross,hook,uppercut,boxing punches,hard,Action/Verb Synonyms,
round,bout,match,contest,boxing unit,medium,Action/Verb Synonyms,
hook,wire,strap,cup,bra parts,hard,Noun/Concept Synonyms,
luxury,high-end,designer,haute,brand-name,easy,Noun/Concept Synonyms,
q-tip,chapstick,xerox,jacuzzi,brands that have become generic terms,very_hard,Members of a Set/Entities,
cheek,nerve,brass,sauce,brashness,very_hard,Noun/Concept Synonyms,
mustard,brat,bun,sauerkraut,bratwurst go-withs,medium,Noun/Concept Synonyms,
scope,extent,extent,range,breadth,easy,Noun/Concept Synonyms,
range,reach,reach,scope,breadth,easy,Noun/Concept Synonyms,
scale,extent,scope,range,breadth,medium,Noun/Concept Synonyms,
butter,jam,hot sauce,syrup,breakfast condiments,hard,Noun/Concept Synonyms,
waffle,pancake,cereal,omelet,breakfast foods,medium,Noun/Concept Synonyms,
bacon,toast,grits,hash,breakfast sides,easy,Noun/Concept Synonyms,
puff,heave,gasp,pant,breathe hard,easy,Noun/Concept Synonyms,
huffs,gasps,puffs,pants,breathes heavily,easy,Descriptor/Adjective Synonyms,
ring,veil,bouquet,train,bridal accessories,easy,Noun/Concept Synonyms,
wink,flash,second,jiffy,brief moment,easy,Noun/Concept Synonyms,
jiff,wink,flash,heartbeat,brief moment,easy,Noun/Concept Synonyms,
provoke,inspire,generate,prompt,bring about,easy,Action/Verb Synonyms,
devise,create,invent,coin,bring into being,easy,Action/Verb Synonyms,
nurse,rear,raise,foster,bring up,hard,Action/Verb Synonyms,
roast,scone,mash,trifle,british cuisine,hard,Descriptor/Adjective Synonyms,
pound,dram,stone,ounce,british imperial units of weight,hard,Idioms & Slang,
telly,footy,chippy,butty,britishisms,very_hard,Noun/Concept Synonyms,
blur,suede,oasis,pulp,britpop bands,very_hard,Trivia/Pop Culture,
air,show,screen,run,broadcast,medium,Noun/Concept Synonyms,
run,stream,air,play,"broadcast, as online media",medium,Noun/Concept Synonyms,
phantom,fiddler,sunset,merrily,"broadway musicals, familiarly",hard,Descriptor/Adjective Synonyms,
umbrella,sunscreen,towel,flip-flop,brought to the beach,easy,Noun/Concept Synonyms,
wing,bill,nickel,soldier,buffalo ___,very_hard,Fill-in-the-Blank,
stick,pant,smite,blouse,bugs plus starting letter,very_hard,Word Structure/Play,
wing,addition,extension,annex,building add-ons,medium,Action/Verb Synonyms,
brick,concrete,metal,stone,building materials,medium,Action/Verb Synonyms,
bank,supermarket,laundromat,post office,buildings around town,easy,Noun/Concept Synonyms,
cluster,collection,group,constellation,bunch,easy,Noun/Concept Synonyms,
foul,screw,muck,louse,"bungle, with “up”",very_hard,Noun/Concept Synonyms,
mature,blossom,develop,progress,burgeon,medium,Noun/Concept Synonyms,
boa,corset,garter,stockings,burlesque wear,easy,Noun/Concept Synonyms,
fan,corset,gloves,boa,burlesque wear,medium,Noun/Concept Synonyms,
jack,bub,bud,man,buster,medium,Noun/Concept Synonyms,
buns,tail,bottom,seat,butt,easy,Noun/Concept Synonyms,
business,trade,market,commerce,buying and selling,easy,Action/Verb Synonyms,
span,section,suite,clef,c-___,very_hard,Fill-in-the-Blank,
energy,state,justice,labor,cabinet departments,very_hard,Noun/Concept Synonyms,
bet,discovery,nickelodeon,e,cable channels,medium,Descriptor/Adjective Synonyms,
usa,oxygen,hallmark,history,cable channels,medium,Descriptor/Adjective Synonyms,
pool,store,reserve,bank,cache,medium,Noun/Concept Synonyms,
time,meter,rhythm,beat,cadence,medium,Noun/Concept Synonyms,
equals,percent,times,minus,calculator buttons,easy,Noun/Concept Synonyms,
fujifilm,polaroid,hasselblad,olympus,camera brands,medium,Members of a Set/Entities,
shirt,sticker,button,hat,campaign swag,hard,Noun/Concept Synonyms,
lantern,sleeping bag,tent,cooler,camping supplies,easy,Action/Verb Synonyms,
cut,axe,scrap,drop,"cancel, as a project",easy,Noun/Concept Synonyms,
crunch,milky way,bounty,dove,candy bars,easy,Noun/Concept Synonyms,
mars,heath,crunch,payday,candy bars,easy,Noun/Concept Synonyms,
snicker,airhead,mar,mound,candy bars minus “s”,hard,Noun/Concept Synonyms,
york,kinder,wonka,charms,candy names,hard,Members of a Set/Entities,
whopper,kiss,runt,nerd,candy pieces,hard,Members of a Set/Entities,
goober,kiss,dot,whopper,candy pieces,very_hard,Members of a Set/Entities,
licorice,gum,lollipop,chocolate,candy store treats,medium,Noun/Concept Synonyms,
apple,bar,corn,cane,candy ___,very_hard,Fill-in-the-Blank,
fur,tail,muzzle,paw,canine/feline features,medium,Noun/Concept Synonyms,
neck,make out,french,kiss,canoodle,medium,Noun/Concept Synonyms,
soul,roam,sophia,keto,capital city homophones,very_hard,Word Structure/Play,
impulse,fancy,lark,whim,caprice,easy,Noun/Concept Synonyms,
hook,america,nemo,morgan,captains,hard,Noun/Concept Synonyms,
grab,occupy,rivet,entrance,captivate,easy,Noun/Concept Synonyms,
hold,charm,rivet,engage,captivate,easy,Noun/Concept Synonyms,
thrill,entrance,absorb,absorb,captivate,easy,Noun/Concept Synonyms,
tape,record,film,shoot,capture on video,medium,Noun/Concept Synonyms,
ford,ram,dodge,lincoln,car brands,easy,Members of a Set/Entities,
mini,fiat,jaguar,ram,car brands,hard,Members of a Set/Entities,
subaru,honda,jaguar,bmw,car companies,hard,Noun/Concept Synonyms,
doge,aura,hoda,buck,car companies minus letter,very_hard,Word Structure/Play,
volt,focus,beetle,civic,car models,very_hard,Noun/Concept Synonyms,
beep beep,vroom,skrrt,purr,car onomatopoeia,medium,Noun/Concept Synonyms,
rim,grille,mirror,bumper,car parts,medium,Noun/Concept Synonyms,
enterprise,thrifty,national,budget,car rental companies,hard,Noun/Concept Synonyms,
drive,cruise,spin,ride,car trip,medium,Noun/Concept Synonyms,
whip,auto,ride,wheels,"car, informally",medium,Idioms & Slang,
war,bridge,spoons,speed,card games,medium,Noun/Concept Synonyms,
bridge,hearts,spit,gin,card games,medium,Noun/Concept Synonyms,
joker,gummy,fridge,din,card games with first letter changed,very_hard,Word Structure/Play,
turn,hole,river,flop,cards in texas hold ’em,hard,Idioms & Slang,
pot,fertilize,water,prune,care for a plant,medium,Noun/Concept Synonyms,
heave,reel,pitch,lurch,careen,easy,Noun/Concept Synonyms,
saw,clamp,level,file,carpentry tools,hard,Members of a Set/Entities,
scat,whistle,hum,sing,carry a tune,easy,Noun/Concept Synonyms,
harbor,hold,maintain,bear,"carry, as a feeling",medium,Noun/Concept Synonyms,
foghorn,woody,woodstock,scrooge,cartoon birds,hard,Noun/Concept Synonyms,
garfield,sylvester,tom,felix,cartoon cats,medium,Noun/Concept Synonyms,
goof,lad,snoop,droop,cartoon dogs minus “y”,very_hard,Noun/Concept Synonyms,
jerry,speedy,pinky,itchy,cartoon mice,very_hard,Noun/Concept Synonyms,
lose,shed,ditch,drop,cast off,medium,Noun/Concept Synonyms,
russian blue,turkish angora,ragamuffin,sphynx,cat breeds,easy,Noun/Concept Synonyms,
tortoiseshell,tuxedo,calico,tabby,cat coat patterns,medium,Noun/Concept Synonyms,
bask,sun,tan,bake,catch some rays,medium,Noun/Concept Synonyms,
blanket,general,umbrella,broad,catchall,medium,Noun/Concept Synonyms,
bop,banger,jam,groove,catchy song,medium,Noun/Concept Synonyms,
nap,walk,tail,fish,cat___,very_hard,Fill-in-the-Blank,
cradle,pajamas,eye,meow,cat’s ___,very_hard,Fill-in-the-Blank,
shower,birthday,anniversary,wedding,celebratory occasions,easy,Noun/Concept Synonyms,
comet,planet,star,moon,celestial objects,easy,Noun/Concept Synonyms,
asteroid,moon,planet,comet,celestial objects,medium,Noun/Concept Synonyms,
silent,focus,vibrate,ring,cell phone modes,easy,Noun/Concept Synonyms,
airplane,ring,do not disturb,vibrate,cellphone modes,easy,Noun/Concept Synonyms,
midriff,torso,core,trunk,central section of the body,easy,Idioms & Slang,
rooster,leprechaun,elves,count,cereal mascots,hard,Noun/Concept Synonyms,
lucky,tony,pop,sam,cereal mascots,very_hard,Noun/Concept Synonyms,
store,letter,reaction,mail,chain ___,very_hard,Fill-in-the-Blank,
pool,drawing,lottery,raffle,chance to win a prize,hard,Idioms & Slang,
renege,flip-flop,backpedal,about-face,change one’s tune,medium,Noun/Concept Synonyms,
condense,freeze,melt,vaporize,change states of matter,easy,Members of a Set/Entities,
medium,platform,venue,outlet,channel,medium,Noun/Concept Synonyms,
q,m,moneypenny,bond,characters in bond movies,hard,Trivia/Pop Culture,
solo,emperor,chewie,boba,"characters in “the empire strikes back,"" familiarly",hard,Trivia/Pop Culture,
hulk,grinch,elphaba,shrek,characters with green skin,medium,Trivia/Pop Culture,
charlie,wallace,dorothy,shaggy,characters with pet dogs,hard,Trivia/Pop Culture,
jaw,yak,yap,gab,"chat, informally",easy,Idioms & Slang,
magazine,charging cable,chapstick,candy,checkout line impulse buys,medium,Noun/Concept Synonyms,
bright,bouncy,sunny,merry,cheerful,easy,Descriptor/Adjective Synonyms,
american,blue,swiss,jack,"cheeses, familiarly",easy,Descriptor/Adjective Synonyms,
ball,puff,curl,doodle,cheesy corn snack unit,hard,Noun/Concept Synonyms,
solution,bond,element,base,chemistry terms,medium,Noun/Concept Synonyms,
relish,savor,value,treasure,cherish,easy,Descriptor/Adjective Synonyms,
gambit,mate,bishop,queen,chess terms,medium,Noun/Concept Synonyms,
fire,spice,kick,heat,chili pepper quality,medium,Descriptor/Adjective Synonyms,
han,song,tang,ming,chinese dynasties,very_hard,Noun/Concept Synonyms,
horse,tiger,dragon,rabbit,chinese zodiac animals,very_hard,Members of a Set/Entities,
mounds,mars,crunch,chunky,chocolate bars,medium,Noun/Concept Synonyms,
skort,dover,marsh,crunchy,chocolate bars plus a letter,very_hard,Word Structure/Play,
pick,cream,top,best,choicest,hard,Noun/Concept Synonyms,
stocking,snowman,reindeer,mistletoe,christmas-related,easy,Trivia/Pop Culture,
record,register,log,journal,chronicle,easy,Noun/Concept Synonyms,
cherish,have,love,hold,church of england wedding vow verbs,hard,Idioms & Slang,
mint,mango,tamarind,tomato,chutney varieties,hard,Noun/Concept Synonyms,
gall,cheek,nerve,brass,chutzpah,easy,Noun/Concept Synonyms,
hoop,circle,band,ring,circular shapes,medium,Noun/Concept Synonyms,
lp,pupil,full moon,pizza pie,circular things,medium,Members of a Set/Entities,
bath,reading,derby,sandwich,cities and towns in england,hard,Members of a Set/Entities,
lincoln,lagos,luxor,limerick,cities beginning with “l”,medium,Members of a Set/Entities,
sprite,starry,squirt,crush,citrus sodas,hard,Noun/Concept Synonyms,
roam,soul,niece,deli,city homophones,very_hard,Word Structure/Play,
medium,psychic,mystic,oracle,clairvoyant,easy,Noun/Concept Synonyms,
heat,armageddon,speed,hard boiled,classic '90s action films,very_hard,Trivia/Pop Culture,
asteroids,pong,frogger,breakout,classic arcade games,easy,Descriptor/Adjective Synonyms,
centipede,asteroids,breakout,defender,classic atari games,hard,Descriptor/Adjective Synonyms,
clippers,cape,gel,brush,classic barbershop supplies,hard,Descriptor/Adjective Synonyms,
operation,mastermind,sorry,mouse trap,classic board games,hard,Descriptor/Adjective Synonyms,
sour,punch,sling,fizz,classic cocktail types,very_hard,Descriptor/Adjective Synonyms,
comic,record,stamp,coin,classic collection items,hard,Members of a Set/Entities,
fido,rover,lucky,spot,classic dog names,easy,Members of a Set/Entities,
fluffy,rover,rex,spot,classic dog names,hard,Members of a Set/Entities,
feud,wheel,pyramid,millionaire,"classic game shows, familiarly",hard,Trivia/Pop Culture,
witch,clown,pirate,angel,classic halloween costumes,easy,Descriptor/Adjective Synonyms,
bar,chicken,light bulb,knock-knock,classic joke staples,very_hard,Descriptor/Adjective Synonyms,
flamingo,pinwheel,gnome,fountain,classic lawn ornaments,hard,Descriptor/Adjective Synonyms,
speaker,screen,projector,reel,classic movie theater equipment,easy,Members of a Set/Entities,
compass,mermaid,swallow,anchor,classic nautical tattoos,hard,Descriptor/Adjective Synonyms,
fishbowl,charades,werewolf,categories,classic party games,hard,Descriptor/Adjective Synonyms,
rush,genesis,kansas,yes,classic rock bands,hard,Trivia/Pop Culture,
fruit,skull,pitcher,tablecloth,classic still life components,hard,Descriptor/Adjective Synonyms,
tights,mask,underwear,cape,classic superhero wear,hard,Descriptor/Adjective Synonyms,
dragon,heart,rose,anchor,classic tattoos,very_hard,Descriptor/Adjective Synonyms,
yo-yo,doll,top,blocks,classic toys,easy,Descriptor/Adjective Synonyms,
blocks,ball,jacks,train,classic toys,hard,Descriptor/Adjective Synonyms,
water,fire,air,earth,classical elements,hard,Noun/Concept Synonyms,
photoshop,fix,airbrush,touch up,"clean up, as a photograph",medium,Idioms & Slang,
mop,broom,rag,sponge,cleaning supplies,easy,Action/Verb Synonyms,
vacuum,sweep,mop,dust,cleaning verbs,hard,Action/Verb Synonyms,
mud,a bell,crystal,day,clear as ___,very_hard,Fill-in-the-Blank,
trap,corner,surround,tree,close in on,hard,Noun/Concept Synonyms,
snug,sleek,clingy,slinky,close-fitting,medium,Action/Verb Synonyms,
sandwich,soda,med,music,club ___,very_hard,Fill-in-the-Blank,
mustard,scarlet,plum,green,clue characters,very_hard,Trivia/Pop Culture,
fingerprint,tire mark,hair,fiber,clues at a crime scene,hard,Idioms & Slang,
flop,bust,dud,miss,clunker,easy,Noun/Concept Synonyms,
cherry,olive,mint,twist,cocktail garnishes,hard,Noun/Concept Synonyms,
muddle,garnish,stir,strain,cocktail-making verbs,hard,Action/Verb Synonyms,
sea breeze,greyhound,cosmopolitan,screwdriver,cocktails,medium,Noun/Concept Synonyms,
screwdriver,cosmopolitan,manhattan,hurricane,cocktails,very_hard,Noun/Concept Synonyms,
libre,sling,mule,mama,cocktails minus place names,very_hard,Members of a Set/Entities,
lid,stirrer,straw,cup,coffee counter items,easy,Members of a Set/Entities,
cappuccino,latte,americano,espresso,coffee drinks,easy,Noun/Concept Synonyms,
associate,fellow,peer,partner,colleague,medium,Noun/Concept Synonyms,
gather,reap,harvest,pick,"collect, as from an orchard",medium,Idioms & Slang,
set,array,battery,series,collection,hard,Noun/Concept Synonyms,
fund,pot,pool,kitty,collection of money,very_hard,Descriptor/Adjective Synonyms,
gaggle,parliament,murder,charm,collective nouns for birds,hard,Descriptor/Adjective Synonyms,
wolverine,sooner,volunteer,gator,college football team members,hard,Members of a Set/Entities,
gate,core,pilled,mania,colloquial suffixes,very_hard,Word Structure/Play,
lube,genre,dre,gary,color anagrams,very_hard,Word Structure/Play,
blew,rows,choral,read,color homophones,very_hard,Word Structure/Play,
pastel,grayscale,neutral,neon,color types,easy,Noun/Concept Synonyms,
pink,violet,brown,turquoise,colors,medium,Noun/Concept Synonyms,
yellow,green,blue,white,colors in brazil’s flag,hard,Noun/Concept Synonyms,
lack,ink,old,range,colors minus their first letters,very_hard,Word Structure/Play,
frown,mellow,preen,clue,colors with their first letters changed,very_hard,Word Structure/Play,
titanic,great,giant,mammoth,colossal,easy,Noun/Concept Synonyms,
blend,stir,fold,beat,"combine, as baking ingredients",medium,Noun/Concept Synonyms,
sound,look,appear,seem,come across as,hard,Noun/Concept Synonyms,
land,perch,settle,roost,come down to rest,medium,Noun/Concept Synonyms,
routine,joke,bit,sketch,comedian’s output,medium,Noun/Concept Synonyms,
routine,bit,act,set,comedian’s performance,hard,Noun/Concept Synonyms,
gag,bit,sketch,act,comedic routine,hard,Descriptor/Adjective Synonyms,
loafer,croc,slipper,moccasin,comfy shoes,easy,Noun/Concept Synonyms,
snap,ouch,burn,zing,comment after an insult,easy,Noun/Concept Synonyms,
company,firm,enterprise,agency,commercial organization,easy,Noun/Concept Synonyms,
write,author,compose,pen,commit to paper,easy,Noun/Concept Synonyms,
dice,cards,board,pieces,common components of board games,medium,Idioms & Slang,
ambergris,musk,vanilla,rose,common perfume ingredients,medium,Noun/Concept Synonyms,
sub,auto,semi,post,common prefixes,very_hard,Word Structure/Play,
tote,tote,tee,mug,common swag items,hard,Members of a Set/Entities,
pen,hat,tee,water bottle,common swag items,hard,Members of a Set/Entities,
power-up,boss,health,level,common video game features,hard,Noun/Concept Synonyms,
text,correspond,write,message,communicate through writing,hard,Noun/Concept Synonyms,
greyhound,caterpillar,dove,puma,companies named after animals,hard,Members of a Set/Entities,
ink,harmony,trade,bay,companies with “e” removed,very_hard,Noun/Concept Synonyms,
house,concern,outfit,firm,company,medium,Descriptor/Adjective Synonyms,
equity,shares,stocks,options,company ownership offers,medium,Noun/Concept Synonyms,
minute,baby,compact,toy,comparatively small,hard,Noun/Concept Synonyms,
shoot,ride,fence,swim,compete in a modern pentathlon,medium,Idioms & Slang,
bellyache,crab,carp,grumble,complain,easy,Noun/Concept Synonyms,
mown,wine,whale,grown,complaint homophones,very_hard,Word Structure/Play,
lap,revolution,orbit,circuit,complete turn,easy,Noun/Concept Synonyms,
elaborate,complex,involved,baroque,complicated,medium,Noun/Concept Synonyms,
bouquet,veil,train,bustle,components of a bride’s ensemble,hard,Idioms & Slang,
cylinder,spring,tumbler,pin,components of a lock,hard,Noun/Concept Synonyms,
