word1,word2,word3,word4,category,difficulty
sub,auto,semi,post,common prefixes,very_hard
tote,tote,tee,mug,common swag items,hard
pen,hat,tee,water bottle,common swag items,hard
power-up,boss,health,level,common video game features,hard
text,correspond,write,message,communicate through writing,hard
greyhound,caterpillar,dove,puma,companies named after animals,hard
ink,harmony,trade,bay,companies with “e” removed,very_hard
house,concern,outfit,firm,company,medium
equity,shares,stocks,options,company ownership offers,medium
minute,baby,compact,toy,comparatively small,hard
shoot,ride,fence,swim,compete in a modern pentathlon,medium
bellyache,crab,carp,grumble,complain,easy
mown,wine,whale,grown,complaint homophones,very_hard
lap,revolution,orbit,circuit,complete turn,easy
elaborate,complex,involved,baroque,complicated,medium
bouquet,veil,train,bustle,components of a bride’s ensemble,hard
cylinder,spring,tumbler,pin,components of a lock,hard
clue,detective,alibi,suspect,components of a mystery,medium
cheese,sauce,crust,toppings,components of a pizza,medium
protein,dressing,cheese,lettuce,components of a salad,easy
insert,jacket,sleeve,record,components of an lp,hard
rim,temple,bridge,lens,components of eyeglasses,very_hard
genie,egg,toothpaste,bell,components of metaphors for things that can’t be undone,very_hard
attendance,papers,final,homework,components of one’s grade,easy
cross,hybrid,blend,compound,composite,easy
speaker,monitor,mouse,keyboard,computer equipment,easy
mouse,microphone,scanner,tablet,computer input devices,easy
sting,racket,scheme,hustle,con game,easy
ding,divot,dent,dimple,concavity,easy
block,hide,mask,cover,conceal,easy
block,cover,hide,obscure,conceal,medium
shrinkage,regifting,yada yada,festivus,concepts from “seinfeld”,hard
plaque,tartar,cavity,calculus,concerns for a dentist,hard
cocktail,mixture,compound,solution,concoction,easy
mayo,tartar,relish,ketchup,condiments,medium
might,could,can,may,conditional words,medium
good,fine,mint,fair,conditions for collectibles,medium
drain,sewer,pipe,duct,conduits for water removal,easy
lolly,sucker,sweet,candy,confection,hard
accord,vest,award,grant,confer,hard
followers,sheep,puppets,lemmings,conformists,easy
join,link,join,couple,connect,easy
link,unite,tie,bridge,connect,easy
hitch,link,tie,couple,connect,hard
couple,unite,wed,tie,connect,medium
bond,link,relation,tie,connection,hard
coffee,fricassee,bassoon,balloon,consecutive double letters,very_hard
keep,save,preserve,store,conserve,easy
smoking,language,action,nudity,considerations for movie ratings,hard
knob,button,slider,switch,console inputs,medium
gemini,orion,cygnus,pegasus,constellations,medium
makeup,structure,composition,fabric,constitution,medium
took in,ate,put away,had,consumed,easy
demand,market,audience,appetite,"consumer desire, collectively",hard
number,address,email,name,contact info,medium
buzz,dial,ring,call,contact via phone,easy
ring,dial,phone,call,contact via telephone,easy
house,store,keep,hold,contain,easy
cork,cap,tab,lid,container closures,easy
chest,basket,hamper,bin,containers,easy
muse,ponder,reflect,brood,contemplate,easy
cage,eno,reich,glass,contemporary composers,very_hard
whale,astronaut,pea,coffee,contents of a pod,hard
consecutive,straight,nonstop,solid,continuous,medium
warped,bent,twisted,gnarly,contorted,easy
direct,write,act,produce,contribute to a movie,hard
garnish,oversight,sanction,cleave,contronyms (words that can mean opposite things),very_hard
accessible,close,handy,nearby,conveniently located,easy
grill,char,brown,sear,cook in a pan,easy
boil,blanch,steam,poach,cook with heat and water,easy
triangle,star,circle,umbrella,cookie cutter shapes in “squid game”,very_hard
batter,paste,dough,mixture,cooking concoctions,easy
crock,casserole,pan,pot,cooking vessels,medium
skillet,wok,pot,crock,cookwear,medium
lit,tight,sick,fire,"cool, in slang",hard
fly,fresh,rad,ill,"cool, in ’80s slang",medium
bad,fly,rad,bad,"cool, in ’80s slang",medium
ok,hunky-dory,fine,swell,copacetic,medium
writer,cat,pasta,right,copy___,very_hard
heart,substance,essence,crux,core,easy
crunch,plank,boat,mountain climber,core exercises,hard
syrup,maze,muffin,silk,corn-y things,very_hard
crook,angle,elbow,bend,corners,medium
sales,legal,it,finance,corporate departments,hard
oeuvre,body,works,canon,corpus,easy
suit,complement,match,fit,correspond well with,medium
interaction,exchange,contact,dealings,correspondence,easy
low,dirty,vile,base,corrupt,easy
figure,amount,value,price,cost,easy
referee,prisoner,mime,sailor,costumes with striped shirts,medium
bogus,sham,fake,phony,counterfeit,medium
jordan,togo,georgia,chad,countries,medium
wanda,inland,olivia,ran,countries minus first letter,very_hard
tong,chin,malt,cub,countries when “a” is added,very_hard
poland,japan,turkey,tunisia,countries with red and white flags,hard
action,suit,claim,case,court filing,medium
smear,plaster,cake,coat,cover with a thick layer,easy
cap,top,lid,cover,coverings,medium
sour,cross,sore,prickly,crabby,medium
pack,jam,stuff,ram,cram,easy
wedge,jam,stuff,shoehorn,cram,hard
shoehorn,sandwich,wedge,squeeze,cram,medium
squeeze,stuff,jam,pack,cram into a tight space,medium
pit,cavity,hollow,hole,crater,easy
crimp,tease,feather,curl,create some volume/texture in hair,medium
produce,bear,yield,generate,"create, as results",medium
gnome,troll,ogre,goblin,creatures in folklore,easy
badge,ticket,pass,invite,credentials for entry,easy
number,expiration,name,zip,credit card info,medium
moon,croissant,banana,sickle,crescent-shaped things,hard
ring,syndicate,crew,family,crime organization,hard
trash,knock,slam,blast,criticize,easy
roast,knock,pan,slam,criticize,easy
skewer,blast,flame,slam,criticize,medium
bash,slam,knock,pan,criticize,medium
flame,blast,roast,bash,criticize harshly,easy
pepper,cucumber,corn,tomato,crops,easy
crumple,ball,wad,scrunch,crush into a compact shape,easy
ice,sugar,die,bouillon,cube-shaped,hard
draw close,nuzzle,spoon,hold tight,cuddle,easy
crank,grump,crab,grouch,curmudgeon,easy
condition,state,form,shape,current situation,easy
pox,jinx,hex,spell,curse,medium
profanity,swearing,four-letter words,expletives,curses,easy
chop,dice,mince,cube,cut into pieces,medium
deck,cord,cheese,mustard,cut the ___,very_hard
round,flank,shank,loin,cuts of beef,hard
loin,chuck,round,flank,cuts of beef,medium
shoulder,belly,chop,hock,cuts of pork,medium
roll,scroll,bolt,reel,cylinder of material,hard
roller,silo,spool,can,cylinder-shaped things,very_hard
discog,promo,bally,raven,dance events plus a letter,very_hard
macarena,mashed potato,dougie,twist,dance fads,medium
cabbage patch,floss,moonwalk,robot,dance moves,hard
floss,vogue,worm,robot,dance moves,hard
modern,tap,jazz,swing,dance styles,easy
hustle,swing,tango,salsa,dances,medium
cha,can,go,nae,dances when doubled,very_hard
smart,sharp,tidy,neat,dapper,hard
matter,ages,chocolate,horse,dark ___,very_hard
dear,boo,love,baby,darling,easy
range,mode,median,mean,data set data,easy
block,match,message,swipe,dating app actions,medium
match,tinder,bumble,hinge,dating apps,medium
thursday,sunday,saturday,friday,days of the week,easy
lust,pride,envy,greed,deadly sins,medium
field,handle,tackle,manage,deal with,easy
address,field,answer,handle,deal with,medium
bluff,front,act,charade,deceit,medium
dupe,con,trick,fool,deceive,easy
rout,romp,blowout,sweep,decisive victory,hard
dip,ebb,fade,sink,decline,easy
fall,drop,wane,flag,decline,easy
drop,fall,sink,dip,decline,medium
frill,fringe,trim,border,decorative edge,easy
ebb,drop,decline,dwindle,decrease,medium
judge,consider,regard,count,deem,medium
samosa,katsu,falafel,schnitzel,deep-fried food,hard
trash,rout,shellac,crush,defeat badly,hard
cream,lick,smoke,paste,defeat soundly,medium
delay,shelve,table,postpone,defer,easy
sorry,blue,hangdog,down,dejected,easy
roll,hero,wrap,bun,deli bread options,easy
reflection,thought,scrutiny,consideration,deliberation,easy
light,mild,faint,soft,delicate,easy
send,mail,post,ship,"deliver, as a package",easy
symbol,expression,token,gesture,"demonstration, as of appreciation",medium
filling,veneer,crown,bridge,dental additions,easy
crown,cavity,filling,plaque,dental terms,medium
degree,axe,old spice,secret,deodorants,hard
book,split,run,bounce,depart quickly,easy
arm,wing,branch,chapter,department,medium
clock,branch,ant,melting,depicted in dalí’s “the persistence of memory”,very_hard
drain,sap,empty,exhaust,deplete,easy
lay,place,put,set,"deposit, with “down”",hard
tail,seat,backside,caboose,derriere,easy
martini,desert,humor,teetotaler,described as dry,hard
right,just,fair,due,deserved,medium
drive,itch,impulse,urge,desire,easy
abstain,cease,avoid,refrain,desist,easy
mousse,cobbler,tiramisu,pie,desserts,easy
flan,cake,tart,cheesecake,desserts,easy
particular,elaborate,thorough,minute,detailed,medium
drew,holmes,hardy,brown,detectives of kid-lit,hard
all,era,tide,gain,detergents,hard
brainstorm,workshop,spitball,ideate,"develop, as ideas",easy
concoct,engineer,hatch,mastermind,devise,medium
opposite,counter,reverse,polar,diametric,medium
carat,clarity,cut,color,diamond qualities,hard
pip,bucket,scrooge,twist,dickens characters,hard
lock,wisp,strand,head,different amounts of hair,hard
ding,chime,ping,ring,digital notification sounds,easy
alarm,date,light,stopwatch,digital watch features,medium
ranch,marinara,aioli,barbecue,dipping sauces,easy
dozen,pool,martini,word,dirty ___,very_hard
rice,laundry,joke,blonde,dirty ___,very_hard
scrap,end,dissolve,sunset,discontinue,medium
promotion,sale,deal,special,discount,easy
normal,rinse,sanitize,quick,dishwasher cycles,very_hard
scary,flounders,belled,abut,disney animated characters plus a letter,very_hard
dale,daisy,dory,doc,disney characters,hard
goofy,daisy,lady,happy,disney characters,medium
scar,genie,stitch,beast,disney characters,very_hard
scrooge,daisy,dewey,donald,disney ducks,hard
ariel,aurora,merida,tiana,disney princesses,medium
tomorrow,frontier,fantasy,adventure,disneyland lands,hard
mess,pigpen,dump,sty,disorderly place,easy
array,matrix,grid,table,display of rows and columns,easy
tiff,clash,tangle,scrap,dispute,medium
forget,discount,ignore,overlook,disregard,medium
dive,dump,hole,joint,disreputable establishment,hard
memory,trunk,ear,tusk,distinctive features of an elephant,hard
shiva,venus de milo,octopus,slot machine,distinctive number of arms (or lack thereof),very_hard
tattoo,scar,piercing,mole,distinguishing characteristics,easy
song,number,air,strain,ditty,hard
fork,branch,part,split,divide,medium
arm,chapter,branch,wing,division,easy
blab,dish,tell,spill,divulge,easy
dish,talk,spill,tell,"divulge, as private information",easy
slay,rock,eat,rule,do exceptionally well,hard
shave,shower,dress,brush,do some grooming,medium
push,pitch,promote,plug,do some marketing for,easy
water,prune,plant,weed,do some tasks in the garden,medium
stray,fall,sin,err,do wrong,medium
no,who,octopus,pepper,doctors in pop culture,very_hard
sleep,fresh air,exercise,diet,doctors’ orders,easy
record,tape,film,shoot,document with video,medium
deed,receipt,certificate,title,documents of ownership,easy
poodle,dalmatian,boxer,husky,dog breeds,easy
retrieve,point,box,set,dog breeds minus “er” sound,very_hard
pit,golden,bully,lab,"dog breeds, informally",hard
lab,pit,chow,golden,"dog breeds, informally",hard
pom,boston,lab,peke,"dog breeds, informally",hard
come,heel,stay,down,dog commands,easy
down,sit,stay,come,dog commands,hard
heel,down,shake,come,dog commands,medium
sit,heel,speak,stay,dog commands,medium
bark,whine,howl,growl,dog sounds,easy
days,paddle,tired,tag,dog ___,very_hard
blue,toto,astro,hooch,dogs of the screen,hard
sap,clown,dweeb,turkey,doofus,hard
yo-yo,dope,dodo,bozo,doofus,medium
ringer,twin,clone,double,doppelgänger,medium
dribble,agent,jeopardy,jeopardy,double ___,very_hard
standard,dutch,space,date,double ___,very_hard
grinch,turtle,pop,cat,dr. seuss title figures,very_hard
pepper,j,no,evil,dr. ___,very_hard
wrap,shawl,scarf,stole,draped accessories,easy
rod,bracket,curtain,hook,drapery hanging items,medium
minus,ding,strike,con,drawback,hard
hobgoblin,bogeyman,phantom,bugbear,dread-inducing figures,easy
conceive,picture,imagine,envision,dream up,easy
put on,wear,sport,don,dress in,medium
sword,cherry,umbrella,olive,drink garnishes,hard
stein,tumbler,snifter,goblet,drink vessels,easy
coffee,mate,cocoa,tea,drinks with caffeine,easy
signal,turn,brake,park,driving instructor directives,hard
evil,pepper,dre,seuss,drs,hard
kick,snare,tom,cymbal,drum set components,hard
curl,press,row,fly,dumbbell exercises,hard
stretch,period,spell,time,duration,medium
bowl,bunny,devil,jacket,dust ___,very_hard
tulip,clog,windmill,canal,dutch symbols,hard
pause,record,play,stop,dvr buttons,easy
anvil,hammer,stirrup,cochlea,ear parts,hard
rook,lobe,helix,conch,ear piercing sites,hard
sketch,outline,draft,plan,early iteration,easy
make,net,yield,gross,earn,medium
wig,drum,mark,wax,ear___,very_hard
bunny,sunday,island,egg,easter ___,very_hard
street,chair,money,listening,easy ___,very_hard
graze,peck,nibble,snack,eat a little,easy
scarf,scarf,gulp,inhale,eat voraciously,easy
wolf,gobble,down,wolf,eat voraciously,easy
bolt,gobble,scarf,down,eat voraciously,hard
gorge,scarf,gulp,wolf,eat voraciously,medium
pope,bishop,prior,pastor,ecclesiastical titles,hard
prior,pastor,cardinal,bishop,ecclesiastical titles,medium
canyon,tunnel,zoom call,hallway,echoey places,hard
akeem,foley,donkey,dolittle,eddie murphy roles,hard
undo,copy,paste,cut,edit menu commands,medium
froth,fizz,bubbles,foam,effervescence,easy
smooth,graceful,fluid,natural,effortless,easy
crook,scarab,eye,ankh,egyptian symbols,hard
greco,capitan,dorado,paso,el ___,very_hard
blanket,guitar,slide,eel,electric ___,very_hard
microwave,radio,visible,x-ray,electromagnetic spectrum,hard
trance,ambient,jungle,house,electronic dance music genres,hard
ribbon,arrow,heart,mom,elements of a classic “mom” tattoo,medium
salt,acid,fat,heat,"elements of cooking,  per samin nosrat",medium
hubris,hero,chorus,tragedy,elements of greek drama,hard
sentence,word,phrase,letter,elements of writing,medium
banks,moss,taylor,warren,elizabeths (and one elisabeth),very_hard
forward,compose,send,reply all,email actions,medium
trash,sent,spam,drafts,email folders,medium
regards,best,thanks,cheers,email sign-offs,medium
spread,fan,branch,radiate,emanate,easy
wedge,lodge,stick,plant,embed,medium
seal,stamp,mark,label,emblem,easy
example,model,symbol,ideal,embodiment,easy
character,persona,figure,avatar,embodiment,medium
beam,radiate,glow,shine,emit light,medium
skull,heart,sparkles,fire,emoji,very_hard
affect,move,touch,impact,emotionally sway,hard
engage,contract,retain,sign,employ,easy
copy,mirror,parrot,echo,emulate,easy
goad,spur,egg,urge,"encourage, with ""on""",easy
not quite,almost,close,warm,encouraging responses in a guessing game,medium
ragout,rapport,parfait,bouquet,ending in a silent “t”,medium
herring,kingpin,cootie,baywatch,ending in accessories,very_hard
cameroon,unread,cockatiel,whistleblew,ending in color homophones,very_hard
ultraviolet,marigold,stingray,infrared,ending in colors,very_hard
compare,connecticut,parsnip,wallop,"ending in synonyms for ""clip""",very_hard
